tgDataLogger2 started logging at time 01112017_141027, with 7 sensors on 1 senseable objects.
time,0_compound(compound_4cBWDx).X,0_compound(compound_4cBWDx).Y,0_compound(compound_4cBWDx).Z,0_compound(compound_4cBWDx).Euler1,0_compound(compound_4cBWDx).Euler2,0_compound(compound_4cBWDx).Euler3,0_compound(compound_4cBWDx).mass,1_compound(compound_S22Jjz).X,1_compound(compound_S22Jjz).Y,1_compound(compound_S22Jjz).Z,1_compound(compound_S22Jjz).Euler1,1_compound(compound_S22Jjz).Euler2,1_compound(compound_S22Jjz).Euler3,1_compound(compound_S22Jjz).mass,2_compound(compound_V41mtz).X,2_compound(compound_V41mtz).Y,2_compound(compound_V41mtz).Z,2_compound(compound_V41mtz).Euler1,2_compound(compound_V41mtz).Euler2,2_compound(compound_V41mtz).Euler3,2_compound(compound_V41mtz).mass,3_compound(compound_cCHryD).X,3_compound(compound_cCHryD).Y,3_compound(compound_cCHryD).Z,3_compound(compound_cCHryD).Euler1,3_compound(compound_cCHryD).Euler2,3_compound(compound_cCHryD).Euler3,3_compound(compound_cCHryD).mass,4_compound(compound_fa37Jn).X,4_compound(compound_fa37Jn).Y,4_compound(compound_fa37Jn).Z,4_compound(compound_fa37Jn).Euler1,4_compound(compound_fa37Jn).Euler2,4_compound(compound_fa37Jn).Euler3,4_compound(compound_fa37Jn).mass,5_compound(compound_hMaiRr).X,5_compound(compound_hMaiRr).Y,5_compound(compound_hMaiRr).Z,5_compound(compound_hMaiRr).Euler1,5_compound(compound_hMaiRr).Euler2,5_compound(compound_hMaiRr).Euler3,5_compound(compound_hMaiRr).mass,6_compound(compound_sbzayy).X,6_compound(compound_sbzayy).Y,6_compound(compound_sbzayy).Z,6_compound(compound_sbzayy).Euler1,6_compound(compound_sbzayy).Euler2,6_compound(compound_sbzayy).Euler3,6_compound(compound_sbzayy).mass,
3.1411,-35.9543,15,-2.06546e-15,,,,0.195487,-47.9391,15,-2.16502e-15,,,,0.195487,-71.9086,15,1.0733e-15,,,,0.195487,-11.9848,15,-2.97374e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-6.68584e-16,,,,0.195487,-23.9695,15,-3.71934e-15,,,,0.195487,
3.1512,-35.9543,15,-1.93913e-15,,,,0.195487,-47.9391,15,5.15953e-16,,,,0.195487,-71.9086,15,-9.00613e-16,,,,0.195487,-11.9848,15,4.20222e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.55551e-16,,,,0.195487,-23.9695,15,-1.25528e-15,,,,0.195487,
3.1613,-35.9543,15,8.27752e-16,,,,0.195487,-47.9391,15,-9.35081e-16,,,,0.195487,-71.9086,15,8.24462e-16,,,,0.195487,-11.9848,15,9.96748e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-5.49766e-16,,,,0.195487,-23.9695,15,1.80759e-15,,,,0.195487,
3.1714,-35.9543,15,2.61914e-16,,,,0.195487,-47.9391,15,4.03434e-15,,,,0.195487,-71.9086,15,-1.64149e-15,,,,0.195487,-11.9848,15,-6.3144e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.61103e-16,,,,0.195487,-23.9695,15,-1.06298e-15,,,,0.195487,
3.1815,-35.9543,15,2.29827e-15,,,,0.195487,-47.9391,15,-7.91392e-16,,,,0.195487,-71.9086,15,3.42275e-16,,,,0.195487,-11.9848,15,6.38588e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,6.75539e-16,,,,0.195487,-23.9695,15,2.44099e-15,,,,0.195487,
3.1916,-35.9543,15,2.13357e-15,,,,0.195487,-47.9391,15,4.39995e-16,,,,0.195487,-71.9086,15,-2.22213e-16,,,,0.195487,-11.9848,15,-3.30684e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.95323e-16,,,,0.195487,-23.9695,15,6.65406e-17,,,,0.195487,
3.2017,-35.9543,15,-1.09807e-15,,,,0.195487,-47.9391,15,-7.63164e-16,,,,0.195487,-71.9086,15,-9.55011e-16,,,,0.195487,-11.9848,15,4.48967e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.263e-15,,,,0.195487,-23.9695,15,-6.63982e-16,,,,0.195487,
3.2118,-35.9543,15,1.35862e-15,,,,0.195487,-47.9391,15,-1.66487e-15,,,,0.195487,-71.9086,15,3.16436e-15,,,,0.195487,-11.9848,15,2.18356e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.64281e-15,,,,0.195487,-23.9695,15,-1.26052e-15,,,,0.195487,
3.2219,-35.9543,15,-3.85588e-16,,,,0.195487,-47.9391,15,8.18241e-16,,,,0.195487,-71.9086,15,-5.74538e-16,,,,0.195487,-11.9848,15,7.51135e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.1693e-16,,,,0.195487,-23.9695,15,9.2827e-16,,,,0.195487,
3.232,-35.9543,15,9.9968e-16,,,,0.195487,-47.9391,15,-1.9821e-15,,,,0.195487,-71.9086,15,3.74522e-15,,,,0.195487,-11.9848,15,-4.85262e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.54508e-15,,,,0.195487,-23.9695,15,-1.88847e-15,,,,0.195487,
3.2421,-35.9543,15,-2.40873e-15,,,,0.195487,-47.9391,15,-2.2962e-16,,,,0.195487,-71.9086,15,-3.42213e-16,,,,0.195487,-11.9848,15,1.4299e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.12058e-15,,,,0.195487,-23.9695,15,-1.88184e-15,,,,0.195487,
3.2522,-35.9543,15,3.17027e-15,,,,0.195487,-47.9391,15,-4.58712e-16,,,,0.195487,-71.9086,15,1.00681e-15,,,,0.195487,-11.9848,15,-7.12009e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-8.00111e-16,,,,0.195487,-23.9695,15,-1.40066e-15,,,,0.195487,
3.2623,-35.9543,15,1.45647e-15,,,,0.195487,-47.9391,15,5.08123e-16,,,,0.195487,-71.9086,15,-7.35612e-16,,,,0.195487,-11.9848,15,9.115e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.22074e-15,,,,0.195487,-23.9695,15,3.68714e-15,,,,0.195487,
3.2724,-35.9543,15,2.04063e-15,,,,0.195487,-47.9391,15,2.36354e-15,,,,0.195487,-71.9086,15,5.26964e-16,,,,0.195487,-11.9848,15,-2.20494e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.24702e-15,,,,0.195487,-23.9695,15,-1.05711e-15,,,,0.195487,
3.2825,-35.9543,15,4.99463e-16,,,,0.195487,-47.9391,15,-3.75413e-16,,,,0.195487,-71.9086,15,6.46674e-16,,,,0.195487,-11.9848,15,7.57843e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.07259e-15,,,,0.195487,-23.9695,15,4.61035e-16,,,,0.195487,
3.2926,-35.9543,15,2.14554e-15,,,,0.195487,-47.9391,15,6.22389e-16,,,,0.195487,-71.9086,15,5.68977e-16,,,,0.195487,-11.9848,15,-2.42226e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.05348e-15,,,,0.195487,-23.9695,15,-3.71056e-17,,,,0.195487,
3.3027,-35.9543,15,-8.98421e-16,,,,0.195487,-47.9391,15,-1.12307e-15,,,,0.195487,-71.9086,15,2.64188e-15,,,,0.195487,-11.9848,15,-5.23332e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.63987e-15,,,,0.195487,-23.9695,15,-8.70837e-16,,,,0.195487,
3.3128,-35.9543,15,-5.5222e-15,,,,0.195487,-47.9391,15,-1.35629e-15,,,,0.195487,-71.9086,15,6.03252e-16,,,,0.195487,-11.9848,15,-4.66233e-18,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.92015e-15,,,,0.195487,-23.9695,15,-1.00607e-15,,,,0.195487,
3.3229,-35.9543,15,3.89934e-16,,,,0.195487,-47.9391,15,-7.05367e-16,,,,0.195487,-71.9086,15,1.44036e-16,,,,0.195487,-11.9848,15,-1.13773e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,-7.93111e-16,,,,0.195487,-23.9695,15,-2.75535e-15,,,,0.195487,
3.333,-35.9543,15,2.9787e-16,,,,0.195487,-47.9391,15,-1.56707e-15,,,,0.195487,-71.9086,15,9.628e-16,,,,0.195487,-11.9848,15,9.86933e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.14741e-15,,,,0.195487,-23.9695,15,2.75201e-15,,,,0.195487,
3.3431,-35.9543,15,3.41601e-15,,,,0.195487,-47.9391,15,9.78871e-16,,,,0.195487,-71.9086,15,-3.08635e-15,,,,0.195487,-11.9848,15,-6.7696e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.40892e-15,,,,0.195487,-23.9695,15,-2.18522e-15,,,,0.195487,
3.3532,-35.9543,15,-1.08706e-15,,,,0.195487,-47.9391,15,2.2498e-15,,,,0.195487,-71.9086,15,-2.45718e-15,,,,0.195487,-11.9848,15,8.01606e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.24609e-15,,,,0.195487,-23.9695,15,1.72111e-15,,,,0.195487,
3.3633,-35.9543,15,3.43904e-15,,,,0.195487,-47.9391,15,2.58243e-15,,,,0.195487,-71.9086,15,-7.58319e-16,,,,0.195487,-11.9848,15,1.17325e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.4026e-15,,,,0.195487,-23.9695,15,-1.04718e-16,,,,0.195487,
3.3734,-35.9543,15,2.52962e-15,,,,0.195487,-47.9391,15,-3.20753e-15,,,,0.195487,-71.9086,15,-3.42431e-15,,,,0.195487,-11.9848,15,1.68134e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.90696e-15,,,,0.195487,-23.9695,15,2.45154e-15,,,,0.195487,
3.3835,-35.9543,15,-2.19618e-15,,,,0.195487,-47.9391,15,-2.48135e-15,,,,0.195487,-71.9086,15,2.14285e-16,,,,0.195487,-11.9848,15,-7.47754e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-6.89659e-16,,,,0.195487,-23.9695,15,-3.27428e-15,,,,0.195487,
3.3936,-35.9543,15,-6.18424e-15,,,,0.195487,-47.9391,15,-1.64426e-15,,,,0.195487,-71.9086,15,-1.38171e-15,,,,0.195487,-11.9848,15,6.62955e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.20482e-16,,,,0.195487,-23.9695,15,3.47458e-17,,,,0.195487,
3.4037,-35.9543,15,1.83411e-15,,,,0.195487,-47.9391,15,-3.84082e-15,,,,0.195487,-71.9086,15,-6.36082e-16,,,,0.195487,-11.9848,15,-9.26547e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.67454e-15,,,,0.195487,-23.9695,15,-2.48547e-15,,,,0.195487,
3.4138,-35.9543,15,-1.85809e-15,,,,0.195487,-47.9391,15,-2.19609e-15,,,,0.195487,-71.9086,15,-4.59721e-16,,,,0.195487,-11.9848,15,4.58612e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.5229e-15,,,,0.195487,-23.9695,15,2.46758e-15,,,,0.195487,
3.4239,-35.9543,15,-5.69075e-16,,,,0.195487,-47.9391,15,1.92616e-15,,,,0.195487,-71.9086,15,-5.37107e-15,,,,0.195487,-11.9848,15,-1.04899e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.08676e-15,,,,0.195487,-23.9695,15,-2.6871e-15,,,,0.195487,
3.434,-35.9543,15,2.71455e-15,,,,0.195487,-47.9391,15,-2.61284e-15,,,,0.195487,-71.9086,15,-2.45926e-15,,,,0.195487,-11.9848,15,-2.75552e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.30267e-16,,,,0.195487,-23.9695,15,3.3269e-15,,,,0.195487,
3.4441,-35.9543,15,-2.15024e-16,,,,0.195487,-47.9391,15,3.39388e-15,,,,0.195487,-71.9086,15,-3.34609e-15,,,,0.195487,-11.9848,15,1.72031e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.70033e-15,,,,0.195487,-23.9695,15,1.96059e-15,,,,0.195487,
3.4542,-35.9543,15,-7.63346e-16,,,,0.195487,-47.9391,15,-1.04132e-15,,,,0.195487,-71.9086,15,-2.60882e-15,,,,0.195487,-11.9848,15,-5.02906e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.07944e-17,,,,0.195487,-23.9695,15,-5.93016e-16,,,,0.195487,
3.4643,-35.9543,15,-1.66775e-15,,,,0.195487,-47.9391,15,-1.3044e-16,,,,0.195487,-71.9086,15,-3.60345e-15,,,,0.195487,-11.9848,15,6.25909e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.60139e-15,,,,0.195487,-23.9695,15,5.38788e-16,,,,0.195487,
3.4744,-35.9543,15,3.29279e-16,,,,0.195487,-47.9391,15,-2.97884e-15,,,,0.195487,-71.9086,15,-1.6827e-15,,,,0.195487,-11.9848,15,8.42612e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.70389e-15,,,,0.195487,-23.9695,15,-1.78492e-16,,,,0.195487,
3.4845,-35.9543,15,-6.68045e-16,,,,0.195487,-47.9391,15,-4.22669e-15,,,,0.195487,-71.9086,15,-2.38867e-15,,,,0.195487,-11.9848,15,-8.7851e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-7.80648e-16,,,,0.195487,-23.9695,15,-2.91115e-15,,,,0.195487,
3.4946,-35.9543,15,-1.5432e-15,,,,0.195487,-47.9391,15,2.38181e-16,,,,0.195487,-71.9086,15,-2.53912e-15,,,,0.195487,-11.9848,15,-9.5127e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-3.992e-15,,,,0.195487,-23.9695,15,-5.92756e-16,,,,0.195487,
3.5047,-35.9543,15,7.20615e-16,,,,0.195487,-47.9391,15,-2.98296e-15,,,,0.195487,-71.9086,15,-2.32815e-15,,,,0.195487,-11.9848,15,-4.3981e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-8.34518e-16,,,,0.195487,-23.9695,15,-6.99689e-16,,,,0.195487,
3.5148,-35.9543,15,-7.67848e-16,,,,0.195487,-47.9391,15,-7.25578e-16,,,,0.195487,-71.9086,15,-3.57101e-15,,,,0.195487,-11.9848,15,-1.90984e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.16771e-16,,,,0.195487,-23.9695,15,-5.34966e-16,,,,0.195487,
3.5249,-35.9543,15,3.58798e-16,,,,0.195487,-47.9391,15,-1.85286e-16,,,,0.195487,-71.9086,15,-1.37192e-15,,,,0.195487,-11.9848,15,4.96749e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.16914e-15,,,,0.195487,-23.9695,15,-4.62286e-16,,,,0.195487,
3.535,-35.9543,15,7.12128e-16,,,,0.195487,-47.9391,15,5.41323e-16,,,,0.195487,-71.9086,15,-3.0416e-15,,,,0.195487,-11.9848,15,8.17177e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.96941e-15,,,,0.195487,-23.9695,15,1.63092e-15,,,,0.195487,
3.5451,-35.9543,15,1.21109e-15,,,,0.195487,-47.9391,15,-3.28629e-15,,,,0.195487,-71.9086,15,-5.50902e-16,,,,0.195487,-11.9848,15,-2.75107e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.24115e-15,,,,0.195487,-23.9695,15,-1.02714e-15,,,,0.195487,
3.5552,-35.9543,15,-2.95618e-15,,,,0.195487,-47.9391,15,-2.612e-15,,,,0.195487,-71.9086,15,5.3702e-16,,,,0.195487,-11.9848,15,-9.74407e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.34029e-15,,,,0.195487,-23.9695,15,-9.71293e-16,,,,0.195487,
3.5653,-35.9543,15,-1.47863e-15,,,,0.195487,-47.9391,15,-4.24899e-15,,,,0.195487,-71.9086,15,-8.01235e-17,,,,0.195487,-11.9848,15,-8.80699e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.43363e-15,,,,0.195487,-23.9695,15,-2.4508e-15,,,,0.195487,
3.5754,-35.9543,15,-1.65658e-15,,,,0.195487,-47.9391,15,-2.25012e-15,,,,0.195487,-71.9086,15,1.23772e-15,,,,0.195487,-11.9848,15,-9.18094e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.82118e-15,,,,0.195487,-23.9695,15,-1.11792e-15,,,,0.195487,
3.5855,-35.9543,15,1.44294e-15,,,,0.195487,-47.9391,15,-1.84233e-15,,,,0.195487,-71.9086,15,-1.7584e-15,,,,0.195487,-11.9848,15,-2.46638e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.06837e-16,,,,0.195487,-23.9695,15,-1.73493e-15,,,,0.195487,
3.5956,-35.9543,15,1.4099e-15,,,,0.195487,-47.9391,15,2.24659e-15,,,,0.195487,-71.9086,15,-2.55296e-15,,,,0.195487,-11.9848,15,1.61171e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.06062e-15,,,,0.195487,-23.9695,15,2.14677e-15,,,,0.195487,
3.6057,-35.9543,15,1.08168e-15,,,,0.195487,-47.9391,15,2.78666e-15,,,,0.195487,-71.9086,15,-2.43722e-15,,,,0.195487,-11.9848,15,2.85003e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,9.23956e-16,,,,0.195487,-23.9695,15,1.01338e-15,,,,0.195487,
3.6158,-35.9543,15,1.15589e-15,,,,0.195487,-47.9391,15,9.86112e-16,,,,0.195487,-71.9086,15,-2.22034e-15,,,,0.195487,-11.9848,15,6.65773e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.00504e-15,,,,0.195487,-23.9695,15,7.38529e-16,,,,0.195487,
3.6259,-35.9543,15,1.78828e-15,,,,0.195487,-47.9391,15,8.0143e-16,,,,0.195487,-71.9086,15,-2.42167e-16,,,,0.195487,-11.9848,15,9.72599e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-9.05436e-16,,,,0.195487,-23.9695,15,2.06187e-15,,,,0.195487,
3.636,-35.9543,15,1.60093e-16,,,,0.195487,-47.9391,15,5.00524e-16,,,,0.195487,-71.9086,15,-9.21427e-16,,,,0.195487,-11.9848,15,-2.39394e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.19546e-16,,,,0.195487,-23.9695,15,3.9426e-16,,,,0.195487,
3.6461,-35.9543,15,-2.12084e-15,,,,0.195487,-47.9391,15,-1.01349e-15,,,,0.195487,-71.9086,15,9.10856e-16,,,,0.195487,-11.9848,15,-8.21095e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.1093e-15,,,,0.195487,-23.9695,15,-1.51737e-15,,,,0.195487,
3.6562,-35.9543,15,-2.05893e-15,,,,0.195487,-47.9391,15,1.5858e-15,,,,0.195487,-71.9086,15,6.78433e-16,,,,0.195487,-11.9848,15,-8.40847e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,4.24996e-16,,,,0.195487,-23.9695,15,-1.4645e-15,,,,0.195487,
3.6663,-35.9543,15,2.47114e-15,,,,0.195487,-47.9391,15,-6.51648e-17,,,,0.195487,-71.9086,15,1.13529e-15,,,,0.195487,-11.9848,15,7.04246e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,5.14229e-16,,,,0.195487,-23.9695,15,8.68687e-16,,,,0.195487,
3.6764,-35.9543,15,4.43098e-15,,,,0.195487,-47.9391,15,5.97428e-16,,,,0.195487,-71.9086,15,1.33252e-15,,,,0.195487,-11.9848,15,1.05912e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,-7.99635e-16,,,,0.195487,-23.9695,15,1.0281e-15,,,,0.195487,
3.6865,-35.9543,15,-7.62578e-16,,,,0.195487,-47.9391,15,3.25659e-15,,,,0.195487,-71.9086,15,-1.21909e-15,,,,0.195487,-11.9848,15,-2.84814e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.09541e-15,,,,0.195487,-23.9695,15,-1.06633e-15,,,,0.195487,
3.6966,-35.9543,15,-1.96907e-15,,,,0.195487,-47.9391,15,8.93011e-16,,,,0.195487,-71.9086,15,2.90394e-15,,,,0.195487,-11.9848,15,-1.32012e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,9.66602e-16,,,,0.195487,-23.9695,15,-5.51238e-16,,,,0.195487,
3.7067,-35.9543,15,-8.02789e-16,,,,0.195487,-47.9391,15,6.11187e-16,,,,0.195487,-71.9086,15,8.96736e-16,,,,0.195487,-11.9848,15,-8.59232e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.47104e-15,,,,0.195487,-23.9695,15,1.9983e-16,,,,0.195487,
3.7168,-35.9543,15,1.08187e-15,,,,0.195487,-47.9391,15,-8.54627e-16,,,,0.195487,-71.9086,15,4.05942e-15,,,,0.195487,-11.9848,15,9.89724e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.75415e-15,,,,0.195487,-23.9695,15,-1.86234e-16,,,,0.195487,
3.7269,-35.9543,15,-2.95347e-16,,,,0.195487,-47.9391,15,-6.93305e-16,,,,0.195487,-71.9086,15,1.10283e-17,,,,0.195487,-11.9848,15,9.43202e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,3.50255e-15,,,,0.195487,-23.9695,15,4.18917e-17,,,,0.195487,
3.737,-35.9543,15,9.03603e-16,,,,0.195487,-47.9391,15,2.04578e-15,,,,0.195487,-71.9086,15,3.3936e-16,,,,0.195487,-11.9848,15,6.49664e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.84445e-15,,,,0.195487,-23.9695,15,-2.77721e-15,,,,0.195487,
3.7471,-35.9543,15,7.92213e-16,,,,0.195487,-47.9391,15,5.80309e-16,,,,0.195487,-71.9086,15,2.42486e-15,,,,0.195487,-11.9848,15,2.73624e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.07695e-15,,,,0.195487,-23.9695,15,3.33609e-15,,,,0.195487,
3.7572,-35.9543,15,3.6925e-15,,,,0.195487,-47.9391,15,1.72207e-15,,,,0.195487,-71.9086,15,-7.5491e-16,,,,0.195487,-11.9848,15,-2.25136e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.11887e-15,,,,0.195487,-23.9695,15,-2.10136e-15,,,,0.195487,
3.7673,-35.9543,15,1.05976e-15,,,,0.195487,-47.9391,15,1.1931e-15,,,,0.195487,-71.9086,15,-3.88226e-16,,,,0.195487,-11.9848,15,2.97019e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.89929e-15,,,,0.195487,-23.9695,15,1.90748e-15,,,,0.195487,
3.7774,-35.9543,15,-4.01287e-16,,,,0.195487,-47.9391,15,-1.31489e-16,,,,0.195487,-71.9086,15,1.8793e-15,,,,0.195487,-11.9848,15,-7.42063e-18,,,,0.195487,0,0,0,,,,0,-59.9238,15,-4.397e-16,,,,0.195487,-23.9695,15,1.32448e-15,,,,0.195487,
3.7875,-35.9543,15,-1.56978e-15,,,,0.195487,-47.9391,15,-9.07084e-16,,,,0.195487,-71.9086,15,1.91348e-15,,,,0.195487,-11.9848,15,2.14096e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,9.96187e-16,,,,0.195487,-23.9695,15,-3.08347e-15,,,,0.195487,
3.7976,-35.9543,15,-6.11716e-16,,,,0.195487,-47.9391,15,-3.12154e-15,,,,0.195487,-71.9086,15,2.72722e-15,,,,0.195487,-11.9848,15,2.47608e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.03068e-15,,,,0.195487,-23.9695,15,-2.40815e-15,,,,0.195487,
3.8077,-35.9543,15,4.29347e-16,,,,0.195487,-47.9391,15,1.18637e-15,,,,0.195487,-71.9086,15,-2.03455e-15,,,,0.195487,-11.9848,15,-6.24181e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.60727e-15,,,,0.195487,-23.9695,15,-1.35948e-15,,,,0.195487,
3.8178,-35.9543,15,3.38275e-15,,,,0.195487,-47.9391,15,4.09445e-16,,,,0.195487,-71.9086,15,2.69717e-16,,,,0.195487,-11.9848,15,1.26549e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,-8.34878e-16,,,,0.195487,-23.9695,15,3.06237e-15,,,,0.195487,
3.8279,-35.9543,15,3.26211e-15,,,,0.195487,-47.9391,15,3.42555e-15,,,,0.195487,-71.9086,15,-6.11141e-16,,,,0.195487,-11.9848,15,6.37474e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.70841e-15,,,,0.195487,-23.9695,15,2.32958e-15,,,,0.195487,
3.838,-35.9543,15,1.48369e-15,,,,0.195487,-47.9391,15,2.48836e-15,,,,0.195487,-71.9086,15,-8.29893e-16,,,,0.195487,-11.9848,15,8.72202e-17,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.62931e-16,,,,0.195487,-23.9695,15,2.01764e-16,,,,0.195487,
3.8481,-35.9543,15,3.24247e-16,,,,0.195487,-47.9391,15,-6.89854e-17,,,,0.195487,-71.9086,15,-1.17804e-15,,,,0.195487,-11.9848,15,2.04281e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.65098e-15,,,,0.195487,-23.9695,15,1.67805e-16,,,,0.195487,
3.8582,-35.9543,15,9.28316e-16,,,,0.195487,-47.9391,15,-1.39129e-15,,,,0.195487,-71.9086,15,1.64386e-16,,,,0.195487,-11.9848,15,-1.00979e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,-6.53735e-16,,,,0.195487,-23.9695,15,-1.12137e-15,,,,0.195487,
3.8683,-35.9543,15,-2.69162e-15,,,,0.195487,-47.9391,15,-2.20968e-15,,,,0.195487,-71.9086,15,9.59288e-16,,,,0.195487,-11.9848,15,6.9824e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.29547e-16,,,,0.195487,-23.9695,15,-2.82038e-16,,,,0.195487,
3.8784,-35.9543,15,-2.74645e-15,,,,0.195487,-47.9391,15,-8.74339e-16,,,,0.195487,-71.9086,15,1.5106e-15,,,,0.195487,-11.9848,15,-7.7294e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-1.26015e-15,,,,0.195487,-23.9695,15,-2.56421e-15,,,,0.195487,
3.8885,-35.9543,15,-1.02986e-15,,,,0.195487,-47.9391,15,-7.36355e-16,,,,0.195487,-71.9086,15,-7.04599e-16,,,,0.195487,-11.9848,15,-1.31947e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.2838e-15,,,,0.195487,-23.9695,15,-9.25544e-16,,,,0.195487,
3.8986,-35.9543,15,-2.33301e-16,,,,0.195487,-47.9391,15,3.16208e-15,,,,0.195487,-71.9086,15,8.29907e-16,,,,0.195487,-11.9848,15,-2.58257e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.90654e-15,,,,0.195487,-23.9695,15,1.85926e-15,,,,0.195487,
3.9087,-35.9543,15,2.75153e-15,,,,0.195487,-47.9391,15,-9.99559e-17,,,,0.195487,-71.9086,15,-2.88887e-15,,,,0.195487,-11.9848,15,1.18106e-15,,,,0.195487,0,0,0,,,,0,-59.9238,15,1.31354e-15,,,,0.195487,-23.9695,15,1.98157e-15,,,,0.195487,
3.9188,-35.9543,15,-1.43254e-15,,,,0.195487,-47.9391,15,1.87615e-15,,,,0.195487,-71.9086,15,7.38794e-16,,,,0.195487,-11.9848,15,5.22711e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,-2.45231e-15,,,,0.195487,-23.9695,15,-1.40028e-15,,,,0.195487,
3.9289,-35.9543,15,-1.95763e-15,,,,0.195487,-47.9391,15,-3.86217e-15,,,,0.195487,-71.9086,15,-1.30195e-15,,,,0.195487,-11.9848,15,4.08094e-16,,,,0.195487,0,0,0,,,,0,-59.9238,15,2.65193e-15,,,,0.195487,-23.9695,15,-1.0795e-15,,,,0.195487,
